OrderID,OrderDate,CustomerID,CustomerName,City,State,ProductID,ProductName,Category,Quantity,UnitPrice,Discount%,DiscountAmount,NetRevenue,COGS,Profit,PaymentMethod,Channel
ORD-202403-3300,15-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P021,Novel - Fiction,Books,2,450,0,0.0,900.0,567.7,332.3,Debit Card,Reseller
ORD-202403-3301,09-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P012,Jeans,Clothing,1,2500,0,0.0,2500.0,1698.76,801.24,Credit Card,Mobile App
ORD-202403-3302,07-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P008,Bookshelf,Furniture,4,6000,15,3600.0,20400.0,13599.87,6800.13,Net Banking,Online
ORD-202403-3303,23-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P022,Business Book,Books,2,650,0,0.0,1300.0,809.15,490.85,Debit Card,Online
ORD-202403-3304,05-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P001,Laptop,Electronics,1,45000,0,0.0,45000.0,23094.55,21905.45,Credit Card,Reseller
ORD-202403-3305,18-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P015,Jacket,Clothing,1,3800,0,0.0,3800.0,2033.45,1766.55,Cash on Delivery,Store
ORD-202403-3306,03-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P015,Jacket,Clothing,4,3800,0,0.0,15200.0,9803.69,5396.31,EMI,Online
ORD-202403-3307,06-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P008,Bookshelf,Furniture,3,6000,5,900.0,17100.0,8806.05,8293.95,Cash on Delivery,Reseller
ORD-202403-3308,13-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P011,Cotton Shirt,Clothing,4,1200,5,240.0,4560.0,2798.11,1761.89,Credit Card,Mobile App
ORD-202403-3309,01-03-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P014,Formal Shoes,Clothing,2,6000,0,0.0,12000.0,7460.22,4539.78,Cash on Delivery,Mobile App
ORD-202403-3310,19-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P001,Laptop,Electronics,3,45000,0,0.0,135000.0,90403.05,44596.95,EMI,Online
ORD-202403-3311,01-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P019,Vacuum Cleaner,Appliances,1,6500,5,325.0,6175.0,4093.02,2081.98,UPI,Reseller
ORD-202403-3312,21-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P005,Smartwatch,Electronics,2,8000,0,0.0,16000.0,9406.97,6593.03,Cash on Delivery,Online
ORD-202403-3313,21-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P021,Novel - Fiction,Books,2,450,20,180.0,720.0,463.11,256.89,Credit Card,Mobile App
ORD-202403-3314,10-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P020,Electric Kettle,Appliances,1,1800,15,270.0,1530.0,783.48,746.52,Net Banking,Online
ORD-202403-3315,09-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P024,Kids Activity Kit,Toys,2,1200,10,240.0,2160.0,1458.62,701.38,Debit Card,Reseller
ORD-202403-3316,17-03-2024,C002,Priya Mehta,Delhi,Delhi,P023,Self Help Book,Books,1,550,20,110.0,440.0,282.25,157.75,EMI,Reseller
ORD-202403-3317,08-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P005,Smartwatch,Electronics,2,8000,0,0.0,16000.0,10283.18,5716.82,Debit Card,Reseller
ORD-202403-3318,27-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P014,Formal Shoes,Clothing,3,6000,0,0.0,18000.0,10848.19,7151.81,Cash on Delivery,Reseller
ORD-202403-3319,04-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P001,Laptop,Electronics,4,45000,0,0.0,180000.0,99353.3,80646.7,Debit Card,Store
ORD-202403-3320,14-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P004,Headphones,Electronics,3,3500,0,0.0,10500.0,6276.56,4223.44,Cash on Delivery,Reseller
ORD-202403-3321,01-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P019,Vacuum Cleaner,Appliances,2,6500,15,1950.0,11050.0,6833.96,4216.04,EMI,Reseller
ORD-202403-3322,15-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P016,Mixer Grinder,Appliances,3,4200,5,630.0,11970.0,7548.87,4421.13,Credit Card,Mobile App
ORD-202403-3323,06-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P018,Air Purifier,Appliances,3,12000,10,3600.0,32400.0,18731.31,13668.69,Net Banking,Online
ORD-202403-3324,23-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P001,Laptop,Electronics,1,45000,0,0.0,45000.0,24390.67,20609.33,Cash on Delivery,Reseller
ORD-202403-3325,25-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P002,Smartphone,Electronics,2,18000,5,1800.0,34200.0,19511.78,14688.22,UPI,Mobile App
ORD-202403-3326,19-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P009,Bed Frame,Furniture,3,22000,15,9900.0,56100.0,34922.5,21177.5,EMI,Online
ORD-202403-3327,07-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P018,Air Purifier,Appliances,4,12000,20,9600.0,38400.0,24860.54,13539.46,Net Banking,Reseller
ORD-202403-3328,21-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P021,Novel - Fiction,Books,4,450,0,0.0,1800.0,1242.18,557.82,EMI,Reseller
ORD-202403-3329,08-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P021,Novel - Fiction,Books,3,450,0,0.0,1350.0,908.12,441.88,Credit Card,Store
ORD-202403-3330,04-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P005,Smartwatch,Electronics,3,8000,5,1200.0,22800.0,14737.5,8062.5,Credit Card,Online
ORD-202403-3331,17-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P018,Air Purifier,Appliances,3,12000,5,1800.0,34200.0,20964.74,13235.26,Debit Card,Store
ORD-202403-3332,11-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P003,Tablet,Electronics,1,25000,0,0.0,25000.0,13945.21,11054.79,Cash on Delivery,Reseller
ORD-202403-3333,17-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P007,Study Table,Furniture,4,8500,20,6800.0,27200.0,16446.67,10753.33,Net Banking,Reseller
ORD-202403-3334,20-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P011,Cotton Shirt,Clothing,4,1200,0,0.0,4800.0,3295.18,1504.82,UPI,Reseller
ORD-202403-3335,21-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P007,Study Table,Furniture,4,8500,20,6800.0,27200.0,14529.96,12670.04,Net Banking,Reseller
ORD-202403-3336,20-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P010,Wardrobe,Furniture,2,35000,0,0.0,70000.0,42798.81,27201.19,EMI,Online
ORD-202403-3337,20-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P010,Wardrobe,Furniture,1,35000,0,0.0,35000.0,20564.58,14435.42,Cash on Delivery,Mobile App
ORD-202403-3338,18-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P012,Jeans,Clothing,2,2500,0,0.0,5000.0,3068.85,1931.15,Cash on Delivery,Store
ORD-202403-3339,18-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P011,Cotton Shirt,Clothing,2,1200,0,0.0,2400.0,1257.71,1142.29,UPI,Store
